Tweet_id,No of retweets,Query 1,Query 2,Query 3,Query 4,Query 5,Query 6,Query 7
591995887360057345,0,0.0,0.0,0.04170288281141495,0.044455422447438706,0.047836487323493986,0.0,0.0
591996444724240385,0,0.0,0.0,0.0,0.0,0.0936585811581694,0.0,0.0
591989264256106499,4,0.0,0.0,0.04,0.04264014327112208,0.0,0.0,0.0
591990981207035904,0,0.0,0.044455422447438706,0.0,0.0,0.0,0.0,0.0
591991666526957568,63,0.0,0.04089304100547654,0.0,0.0,0.0,0.0,0.0
591991339169910784,2,0.0,0.03940552031195503,0.0,0.0,0.0,0.0,0.0
591994200956149760,1,0.0,0.04170288281141495,0.0,0.0,0.0,0.0,0.0
591997303277256704,0,0.04170288281141495,0.0834057656228299,0.04,0.04264014327112208,0.0,0.0,0.0
591987954375073793,1,0.0,0.04550157551932901,0.0,0.0,0.0,0.0,0.0
591997786230427648,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591995052169105408,0,0.04347826086956522,0.04347826086956522,0.04170288281141495,0.044455422447438706,0.047836487323493986,0.0,0.049147318718299055
591994277019922432,0,0.0,0.03806934938134405,0.0,0.0,0.0,0.0,0.04303314829119352
591997700263968768,0,0.0,0.0,0.04170288281141495,0.044455422447438706,0.047836487323493986,0.0,0.0
591991006230253568,0,0.0,0.05383819020581655,0.0,0.0,0.05923488777590923,0.0,0.0
591991811658293248,5,0.0,0.0,0.0,0.0,0.0,0.04376881095324086,0.0
591989562395598848,97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591991080205295616,0,0.0,0.049147318718299055,0.0,0.0,0.0,0.0,0.0
591989534654468097,0,0.08891084489487741,0.08891084489487741,0.04264014327112208,0.045454545454545456,0.04891159880445184,0.0,0.0
591996883028971521,0,0.042562826537937436,0.042562826537937436,0.040824829046386304,0.04351941398892446,0.0468292905790847,0.0,0.0
591988336090173440,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591998562600366080,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591998110848708610,0,0.042562826537937436,0.08512565307587487,0.0,0.0,0.0,0.0,0.0
591998851436818433,41,0.0,0.0,0.04264014327112208,0.045454545454545456,0.04891159880445184,0.10050378152592121,0.0
591993266779729920,5,0.0,0.0,0.048507125007266595,0.051708768999501914,0.05564148840746571,0.0,0.0
591991238162690052,0,0.0,0.047836487323493986,0.0,0.0,0.05263157894736841,0.0,0.0
591987578498232321,0,0.0,0.0,0.0,0.0,0.0,0.09072184232530289,0.0
591992896485597184,0,0.08695652173913045,0.04347826086956522,0.04170288281141495,0.044455422447438706,0.047836487323493986,0.0,0.0
591992410995056640,0,0.0,0.05057217374241737,0.0,0.0,0.0,0.0,0.0
591995000671469571,0,0.09829463743659811,0.09829463743659811,0.047140452079103175,0.050251890762960605,0.05407380704358752,0.0,0.0
591988401621962752,1,0.05057217374241737,0.05057217374241737,0.09701425001453319,0.10341753799900383,0.05564148840746571,0.1143323900950059,0.0
591994316572069888,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591996378022219776,0,0.0,0.05212860351426869,0.0,0.0,0.0,0.0,0.0
591998945259298817,2,0.0,0.04347826086956522,0.0,0.0,0.0,0.0,0.0
591990757650669569,0,0.044455422447438706,0.044455422447438706,0.04264014327112208,0.045454545454545456,0.04891159880445184,0.0,0.0
591991403783159808,27,0.047836487323493986,0.047836487323493986,0.04588314677411235,0.04891159880445184,0.05263157894736841,0.0,0.0
591991020142792704,3,0.0,0.04550157551932901,0.04364357804719848,0.046524210519923545,0.0,0.0,0.0
591992005321883648,0,0.08512565307587487,0.08512565307587487,0.08164965809277261,0.08703882797784893,0.0468292905790847,0.0,0.0
591996968710250497,0,0.040128617695256406,0.12038585308576921,0.03849001794597505,0.041030496993110906,0.04415107856883479,0.045360921162651446,0.0
591989931360169985,2,0.0,0.042562826537937436,0.0,0.0,0.0,0.0,0.0
591992459242000384,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591992777736499200,9,0.03872015463311832,0.03872015463311832,0.07427813527082075,0.0791807582464896,0.042601432284230495,0.0,0.0
591995658992746496,0,0.0,0.044455422447438706,0.0,0.0,0.0,0.0,0.0
591999280900022273,0,0.04089304100547654,0.12267912301642962,0.03922322702763681,0.04181210050035454,0.04499212706658475,0.04622501635210243,0.0
591991352633659393,0,0.04089304100547654,0.08178608201095308,0.03922322702763681,0.04181210050035454,0.0,0.0,0.0
591991005248782336,0,0.0,0.0,0.0,0.0,0.0,0.09245003270420486,0.0
591994310096097280,0,0.10425720702853739,0.10425720702853739,0.05,0.053300179088902604,0.057353933467640436,0.0,0.0
591991140783493120,7,0.0,0.04550157551932901,0.0,0.0,0.0,0.0,0.0
591994974926864385,31,0.03575992699260758,0.10727978097782273,0.03429971702850177,0.036563621206356534,0.0,0.0,0.0
591996367784026113,0,0.09325048082403138,0.09325048082403138,0.044721359549995794,0.047673129462279605,0.0512989176042577,0.0,0.0
591996407273291777,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591999286679769090,0,0.0,0.0,0.04170288281141495,0.044455422447438706,0.047836487323493986,0.0,0.0
591991053449699328,8,0.0,0.0,0.0,0.0,0.0,0.0,0.05270462766947299
591996880499961856,1,0.03872015463311832,0.07744030926623664,0.037139067635410375,0.0395903791232448,0.0,0.0,0.0
591992680479006721,6,0.04347826086956522,0.04347826086956522,0.04170288281141495,0.044455422447438706,0.047836487323493986,0.0,0.0
591994793724510208,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591994336973193217,0,0.0,0.042562826537937436,0.0,0.0,0.0,0.0,0.0
591992326504849408,1,0.042562826537937436,0.042562826537937436,0.040824829046386304,0.04351941398892446,0.0468292905790847,0.0,0.0
591996373869826048,1,0.0,0.05383819020581655,0.0,0.0,0.0,0.0,0.0
591995968616181760,1,0.0,0.0,0.04364357804719848,0.046524210519923545,0.0,0.0,0.0
591990204983971840,3,0.04550157551932901,0.04550157551932901,0.08728715609439695,0.09304842103984709,0.05006261743217588,0.10286889997472795,0.0
591989938586955776,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591988148168560640,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591995087359381504,29,0.0,0.0,0.03922322702763681,0.04181210050035454,0.04499212706658475,0.04622501635210243,0.0
591997182422581248,1,0.0,0.0,0.0,0.0,0.0,0.09072184232530289,0.0
591987287308640256,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591998857728360449,114,0.0,0.037450294313656915,0.0,0.0,0.0,0.0,0.0
591995599559340032,0,0.0,0.057831493196624034,0.0,0.0,0.0,0.0,0.0
592023774985396224,0,0.05212860351426869,0.05212860351426869,0.05,0.053300179088902604,0.057353933467640436,0.0,0.0
592014984369963008,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
592018710925283328,4,0.0,0.04347826086956522,0.0,0.0,0.0,0.0,0.0
592023025081450496,0,0.0,0.042562826537937436,0.0,0.0,0.0,0.0,0.0
592024022130491392,7,0.0,0.0,0.0,0.0,0.0,0.11111111111111113,0.0
592015743539019776,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
592018368279908352,47,0.04170288281141495,0.04170288281141495,0.12,0.12792042981336624,0.0917662935482247,0.0,0.0
592013462592589824,1,0.0,0.04170288281141495,0.0,0.0,0.0,0.0,0.0
592023702729936896,0,0.0,0.05057217374241737,0.0,0.0,0.0,0.0,0.0
592013074166603776,0,0.0,0.03575992699260758,0.0,0.0,0.0,0.0,0.0
592013848032321538,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
592018374571339776,0,0.0,0.04662524041201569,0.0,0.0,0.0,0.0,0.0
592022537682427904,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
592015991573360640,147,0.08891084489487741,0.08891084489487741,0.04264014327112208,0.045454545454545456,0.04891159880445184,0.10050378152592121,0.0
592012726580301824,0,0.0,0.0,0.04588314677411235,0.04891159880445184,0.05263157894736841,0.0,0.0
592018663093489664,0,0.0,0.0659380473395787,0.0,0.0,0.0,0.0,0.0
592020482766966785,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
592010391200215040,1,0.0,0.0,0.0,0.0,0.0,0.05716619504750295,0.0
592001993524150272,0,0.0,0.04662524041201569,0.0,0.0,0.0,0.0,0.0
592017587619270656,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
592014430059134978,3,0.0,0.04170288281141495,0.0,0.0,0.0,0.0,0.0
592012897535950850,0,0.0,0.040128617695256406,0.0,0.0,0.0,0.0,0.0
592019417367597056,2,0.0,0.03806934938134405,0.0,0.0,0.0,0.0,0.0
592012112500666370,0,0.05383819020581655,0.1076763804116331,0.10327955589886445,0.11009637651263604,0.05923488777590923,0.0,0.0
592001500198490112,9,0.0,0.0,0.04364357804719848,0.046524210519923545,0.05006261743217588,0.0,0.051434449987363975
592014627862523904,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
592004392091406336,0,0.0834057656228299,0.0834057656228299,0.16,0.17056057308448833,0.0917662935482247,0.0,0.0
592001929728765952,0,0.0,0.040128617695256406,0.0,0.0,0.0,0.0,0.0
592010301958008832,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
592013281893621760,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
592019833933303808,0,0.0,0.05572782125753529,0.0,0.0,0.0,0.0,0.0
592007855584116738,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
592006342212063232,0,0.08512565307587487,0.08512565307587487,0.08164965809277261,0.08703882797784893,0.0936585811581694,0.0,0.0
592019408018485249,0,0.0,0.06286946134619316,0.0,0.0,0.0,0.0,0.0
592014898785230848,0,0.08512565307587487,0.08512565307587487,0.08164965809277261,0.08703882797784893,0.0936585811581694,0.0,0.0
592006700971864064,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
592022160719286272,2,0.0,0.05057217374241737,0.0,0.0,0.0,0.0,0.0
592004575281881088,0,0.0,0.03806934938134405,0.0,0.0,0.0,0.0,0.0
592016413050544128,21,0.042562826537937436,0.042562826537937436,0.040824829046386304,0.04351941398892446,0.0468292905790847,0.0,0.04811252243246882
592001752980938752,0,0.0,0.047836487323493986,0.0,0.0,0.0,0.0,0.0
592009473985646592,45,0.04550157551932901,0.09100315103865803,0.04364357804719848,0.046524210519923545,0.0,0.0,0.0
592008650337562624,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591999958947074048,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
592006009104666624,0,0.0,0.044455422447438706,0.0,0.0,0.0,0.0,0.0
592008885633822720,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
592002225322401792,0,0.0,0.05572782125753529,0.0,0.0,0.0,0.0,0.0
592001425602785281,10,0.08695652173913045,0.08695652173913045,0.04170288281141495,0.044455422447438706,0.047836487323493986,0.0,0.0
592009443849568256,1,0.0,0.044455422447438706,0.0,0.0,0.0,0.0,0.0
592007187213393920,2,0.040128617695256406,0.040128617695256406,0.03849001794597505,0.041030496993110906,0.04415107856883479,0.0,0.0
592001162162741251,0,0.04089304100547654,0.04089304100547654,0.03922322702763681,0.04181210050035454,0.04499212706658475,0.0,0.0
592007298731487232,3,0.10114434748483474,0.10114434748483474,0.048507125007266595,0.051708768999501914,0.11128297681493142,0.0,0.0
592010429754253312,0,0.049147318718299055,0.09829463743659811,0.047140452079103175,0.050251890762960605,0.0,0.0,0.0
592007241185636352,0,0.0,0.04347826086956522,0.0,0.0,0.0,0.0,0.0
592000050017882112,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
592010992139120640,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591999575071698944,2,0.0,0.044455422447438706,0.0,0.0,0.0,0.0,0.0
592004567845376001,0,0.0,0.047836487323493986,0.0,0.0,0.0,0.0,0.0
592011469958422528,189,0.0,0.04347826086956522,0.0,0.0,0.0,0.0,0.0
592011926588133378,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
592005202816827392,20,0.03256448045129181,0.03256448045129181,0.15617376188860607,0.16648178955300671,0.17914359097500465,0.0,0.0
592002516369309697,5,0.04347826086956522,0.04347826086956522,0.04170288281141495,0.044455422447438706,0.047836487323493986,0.0,0.0
592000357418409984,0,0.0,0.04550157551932901,0.0,0.0,0.0,0.0,0.0
592008347424935936,23,0.0,0.04170288281141495,0.0,0.0,0.0,0.0,0.0
591999440740745216,1,0.0,0.06019292654288461,0.0,0.0,0.0,0.0,0.0
592011994418552832,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
592003933238759424,0,0.04170288281141495,0.04170288281141495,0.04,0.04264014327112208,0.04588314677411235,0.0,0.0
591999421975396352,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
592005225709461505,0,0.0,0.0,0.0,0.0,0.0,0.13608276348795434,0.0
592008415825629184,29,0.03872015463311832,0.03872015463311832,0.037139067635410375,0.0395903791232448,0.042601432284230495,0.0,0.0
591999588766228482,0,0.09100315103865803,0.09100315103865803,0.04364357804719848,0.046524210519923545,0.05006261743217588,0.0,0.0
592002780484620289,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
592010474943688705,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
592011381005651968,38,0.0,0.044455422447438706,0.0,0.0,0.0,0.0,0.0
592003638135955457,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
592008710303584256,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591999826121875456,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
592011401226518528,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
592005986459602944,0,0.0,0.0659380473395787,0.0,0.0,0.0,0.0,0.0
592004742429061120,0,0.042562826537937436,0.042562826537937436,0.08164965809277261,0.08703882797784893,0.0936585811581694,0.0,0.0
591999934427045888,0,0.042562826537937436,0.042562826537937436,0.040824829046386304,0.04351941398892446,0.0468292905790847,0.04811252243246882,0.0
592003335454076929,1,0.047836487323493986,0.047836487323493986,0.04588314677411235,0.04891159880445184,0.05263157894736841,0.0,0.0
592009841226469376,1,0.0,0.04347826086956522,0.0,0.0,0.0,0.0,0.0
592006935127392257,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
592011783751077888,11,0.0,0.034279558509553054,0.0,0.0,0.0,0.0,0.0
592011806782009344,0,0.0,0.049147318718299055,0.0,0.0,0.0,0.0,0.0
592006860271521793,0,0.1333662673423161,0.1333662673423161,0.08528028654224416,0.09090909090909091,0.14673479641335552,0.0,0.0
592009618378739712,0,0.0,0.040128617695256406,0.0,0.0,0.0,0.0,0.0
592008830000631808,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
592001229229723649,0,0.0,0.04170288281141495,0.0,0.0,0.0,0.0,0.0
592004040961069057,0,0.05057217374241737,0.05057217374241737,0.048507125007266595,0.051708768999501914,0.05564148840746571,0.0,0.0
592010581550333952,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
592008491193229312,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591999670534025216,208,0.0,0.0,0.0,0.0,0.0,0.0,0.0
592008765039247360,0,0.04550157551932901,0.04550157551932901,0.04364357804719848,0.046524210519923545,0.05006261743217588,0.0,0.0
592001984951029760,0,0.03524536884251207,0.03524536884251207,0.06761234037828133,0.07207499701564471,0.03877833671647406,0.07968190728895957,0.0
592007332348895233,0,0.0,0.05057217374241737,0.0,0.0,0.0,0.0,0.0
592010819434520578,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
592012519041998848,7,0.0,0.05057217374241737,0.0,0.0,0.0,0.0,0.0
